0.025215
0.028844
0.076009
0.047362
0.015545
0.012410
0.006095
0.005275
0.003934
0.004688
0.003130
0.004600
0.003560
0.003173
0.003007
0.003528
0.004111
0.003608
0.002669
0.002959
0.002933
0.002741
0.002760
0.002680
0.003091
0.002649
0.001690
0.001642
0.002043
0.001778
0.001665
0.002564
0.002214
0.001872
0.001756
0.001772
0.001364
0.002451
0.002773
0.002216
0.001648
0.001324
0.001443
0.002398
0.001951
0.001919
0.002701
0.002794
0.002123
0.001665
0.001602
0.001541
0.001540
0.001899
0.002364
0.001936
0.001820
0.001850
0.001672
0.001713
0.001240
0.001461
0.001760
0.002318
0.002961
0.002785
0.002388
0.002000
0.001481
0.001802
0.001559
0.001428
0.001236
0.001234
0.001400
0.001751
0.001896
0.002249
0.001638
0.001450
0.001594
0.002028
0.001901
0.001837
0.001939
0.002215
0.002369
0.001841
0.001474
0.001257
0.001918
0.001751
0.001712
0.001736
0.001677
0.001343
0.003080
0.002662
0.002170
0.002240
0.002622
0.001839
0.001486
0.001167
0.001228
0.001707
0.002262
0.002022
0.002132
0.002739
0.003117
0.001583
0.001698
0.001937
0.002573
0.003183
0.003184
0.003438
0.002184
0.001324
0.001934
0.002581
0.001983
0.002062
0.002170
0.002043
0.001628
0.001020
0.001175
0.001534
0.001597
0.001624
0.001926
0.002027
0.001591
0.001392
0.001329
0.001882
0.002035
0.001711
0.001077
0.001236
0.001646
0.001748
0.001502
0.001651
0.001607
0.002239
0.002286
0.002375
0.001921
0.002144
0.002000
0.001467
0.001386
0.002328
0.003087
0.002702
0.001695
0.001742
0.002403
0.002973
0.002545
0.002170
0.002683
0.002096
0.002092
0.002533
0.002210
0.001917
0.001994
0.002148
0.001787
0.001977
0.002456
0.002436
0.003031
0.002615
0.001579
0.001818
0.002129
0.002790
0.002238
0.002565
0.002436
0.002191
0.002413
0.001702
0.001935
0.002055
0.002240
0.002365
0.003364
0.003742
0.004154
0.003682
0.003289
0.002772
0.002779
0.002243
0.002295
0.002050
0.001734
0.002156
0.002341
0.002040
0.001692
0.001954
0.001826
0.002247
0.002097
0.001708
0.002325
0.002571
0.002702
0.003046
0.002312
0.001525
0.001539
0.001720
0.002039
0.002123
0.002136
0.002125
0.002150
0.001869
0.002632
0.003868
0.003487
0.002270
0.001764
0.001797
0.001114
0.000973
0.001303
0.001898
0.002278
0.002160
0.001348
0.001580
0.001244
0.001460
0.001893
0.001800
0.001428
0.001417
0.001261
0.001119
0.000693
0.000821
0.000866
0.001267
0.001031
0.000681
0.000722
0.000772
